,track_id,artists,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,followers,explicit_label,fame_score
2549,54y46KeXHc2a9KLEDALKQ2,Tokyo Machine,FLY,41,197343,False,0.814,0.771,4,-3.466,1,0.185,0.0159,0.0029,0.338,0.821,128.019,4,j-dance,142917.0,Non-Explicit,0.6024416066158149
2550,6RyUIxn3se17P42mnmch8F,Skillibeng,Fundz (feat. Skillibeng),41,185909,True,0.606,0.496,10,-5.565,0,0.264,0.0754,0.024,0.0479,0.773,99.055,4,j-dance,57585.0,Explicit,0.545204324371273
2551,68iSwg9lbRX6ro32mGy6PU,Yoshihisa Hirano,Death Note Theme,41,144000,False,0.345,0.554,2,-3.686,1,0.0365,0.693,0.525,0.11,0.495,140.133,4,anime,24596.0,Non-Explicit,0.49164037223383694
2552,6boZcBGrYFp4kMcHKQNKHC,Feora,Sadness and Sorrow,41,131081,False,0.568,0.472,4,-14.215,0,0.0289,0.615,0.942,0.123,0.211,120.005,4,anime,195.0,Non-Explicit,0.18736282462800133
2553,7MRDg3WyBuOO2dA7mn1IYV,WEDNESDAY CAMPANELLA,Momotaro,41,270666,False,0.751,0.713,4,-4.613,0,0.106,0.19,3.41e-06,0.301,0.52,134.992,4,j-dance,135568.0,Non-Explicit,0.5991175124872306
2554,34U3O5S4N77R7dTEh9TGfD,Yeni Türkü,Maskeli Balo,41,173133,False,0.609,0.435,4,-10.651,0,0.0254,0.669,0.0,0.169,0.769,92.632,4,jazz,318309.0,Non-Explicit,0.652863442876464
2555,4hbxLuYIgDm17W4WQmTRvf,SoulBeatz,MAN OF THE WORLD,41,224580,False,0.437,0.469,2,-12.201,0,0.0406,0.334,0.716,0.683,0.0395,,4,anime,356.0,Non-Explicit,0.22511970276566853
2556,6YtbrzaDmBCiBbMV3Rf61J,Rustage,Akatsuki,41,354471,True,0.798,0.705,1,-6.396,1,0.37,0.397,0.0,0.0994,0.457,167.934,4,anime,145363.0,Explicit,0.6035101655976879
2557,6evqur3UoNFDzJp3eY86dq,Sertab Erener,Tesadüf Aşk,41,233042,False,0.437,0.479,6,-5.698,0,0.0326,0.841,0.0,0.185,0.308,141.49,4,jazz,962294.0,Non-Explicit,0.7225245263061959
2558,577q8gGSTryRxX1YHWSjWk,Birsen Tezer,Kadın,41,341094,False,0.545,0.467,7,-8.641,0,0.0291,0.706,1.92e-06,0.112,0.251,,4,jazz,160742.0,Non-Explicit,0.6098425867430992
2559,6ECA4muVp3hMB6jSYQNohb,MALIQ & D'Essentials,Heaven,41,215746,False,0.652,0.636,6,-7.152,0,0.0672,0.847,0.00731,0.381,0.852,95.088,4,jazz,281016.0,Non-Explicit,0.6450169770090431
2560,6O3FZGHypfvAJNsY12MPAJ,Müzeyyen Senar,Kimseye Etmem Şikayet,41,222106,False,0.257,0.422,5,-4.838,1,0.0311,0.948,0.00821,0.322,0.334,96.078,4,jazz,193291.0,Non-Explicit,0.6214535627037139
2561,2FU1YUBRONE4XXTiffe2Bv,Sertab Erener,Benim Annem Güzel Annem,41,145008,False,0.671,0.185,0,-10.555,1,0.0302,0.986,0.0,0.106,0.353,77.943,3,jazz,962294.0,Non-Explicit,0.7225245263061959
2562,09Zlx5f0RKF3zTzZg3Shjn,kurochuu.,red swan but it's lofi (attack on titan),41,156036,False,0.54,0.201,5,-20.203,1,0.0591,0.955,0.948,0.347,0.353,,4,anime,3150.0,Non-Explicit,0.3622473597780198
2563,22UgCquORz262duHcMTSfM,MALIQ & D'Essentials,Bagaimana Kutahu,41,172235,False,0.602,0.666,3,-7.047,0,0.0631,0.343,0.0,0.0911,0.723,84.997,4,jazz,281016.0,Non-Explicit,0.6450169770090431
2564,3hRy7kP25sgvIYoOndxA8C,kurochuu.,my war but it's lofi (attack on titan),41,133725,False,0.771,0.324,1,-20.507,0,0.0455,0.959,0.949,0.328,0.102,114.0,4,anime,3150.0,Non-Explicit,0.3622473597780198
2565,2G7L5FwZ8icw0YTDb94zvH,Rustage,Yellow Flash (Minato Rap),41,156808,False,0.737,0.83,11,-4.767,0,0.349,0.485,0.0,0.0936,0.591,75.02,4,anime,145363.0,Non-Explicit,0.6035101655976879
2566,3ARjJ9tbdhlmgiG1vyiGNX,Bombay Jayashri,Manohara,41,300573,False,0.682,0.392,11,-11.303,0,0.0498,0.452,9.85e-05,0.276,0.62,143.791,4,classical,124188.0,Non-Explicit,0.59359673095078
2567,4yNdgz1fkB7vF6XPZgdEp1,Wolfgang Amadeus Mozart,"Piano Sonata No. 18 in D Major, K. 576 ""Hunt"": II. Adagio",41,301400,False,0.325,0.0735,9,-26.065,1,0.0506,0.991,0.929,0.0804,0.213,,4,classical,4019581.0,Non-Explicit,0.8125441892412995
2568,3gnequQOQxh6VoZtUHCl8i,DA PUMP,Magical Babyrinth,41,208920,False,0.672,0.993,7,-1.381,1,0.14,0.115,0.0,0.25,0.615,138.961,4,j-dance,296566.0,Non-Explicit,0.6484083015415687
2569,3qeXSz02VoeNntvBX0Skw6,Zülfü Livaneli,Kardeşin Duymaz,41,219973,False,0.609,0.423,0,-11.647,0,0.0308,0.797,0.00461,0.141,0.39,135.601,4,jazz,359749.0,Non-Explicit,0.6605696798840723
2570,6JygrgxtMOiBWG4QJrDiTB,PianoDeuss,Kioku (Yosuga No Sora Original Soundtrack),41,196960,False,0.427,0.0419,11,-26.576,0,0.0517,0.984,0.864,0.175,0.198,,4,anime,9477.0,Non-Explicit,0.4315909688560685
2571,4qxInLVzSSRdV5ARt81xRI,Alice Babs,Tula hem och tula vall,41,135840,False,0.405,0.038,0,-19.058,1,0.0427,0.968,0.0,0.106,0.288,88.028,1,jazz,4980.0,Non-Explicit,0.391081038330367
2572,1smXC6H0O8po3P4bS7MrgC,İlhan İrem,Konuşamıyorum (Sazlıklardan Havalanan),41,226493,False,0.607,0.536,4,-13.088,0,0.0323,0.162,0.0692,0.0935,0.562,108.427,4,jazz,112389.0,Non-Explicit,0.587310669379162
2573,5RtowNGRzi71N0vz38qJ8R,Bo Kaspers Orkester,Dansa på min grav,41,219253,False,0.665,0.342,3,-10.064,1,0.0298,0.696,0.0793,0.112,0.338,111.992,4,jazz,116787.0,Non-Explicit,0.589727714576531
2574,2PhDSnvzHU4NKuKTtUD6Ea,Billo's,Boquita Sala,41,175647,False,0.599,0.545,4,-8.675,0,0.0695,0.72,0.000183,0.0807,0.966,,4,jazz,66891.0,Non-Explicit,0.5546369080518933
2575,12SNxpytVKahQ25nOTpbFX,Jehan Barbur,Kusura Bakmasınlar,41,247160,False,0.65,0.577,4,-8.728,0,0.0426,0.543,1.23e-06,0.18,0.373,81.986,4,jazz,243712.0,Non-Explicit,0.6360488466209048
2576,4RNuCCsvfGF03sfmboHwlT,Peyk,Gidin,41,195533,False,0.698,0.532,4,-8.513,1,0.032,0.226,0.00425,0.0684,0.394,,4,jazz,55720.0,Non-Explicit,0.5431312710609458
2577,0x0iBUW3dkKC652ja6RNcc,Yura Yunita,Duhai Sayang,41,201700,False,0.686,0.257,0,-12.066,1,0.0525,0.921,0.00462,0.116,0.399,142.128,4,jazz,417281.0,Non-Explicit,0.6699111496890711
2578,11ZLv1ZO8hTOkCZqkQ1qCR,Macaroni Empitsu,トリコになれ,41,180186,False,0.68,0.865,9,-3.14,1,0.0394,0.107,0.0,0.279,0.848,128.138,4,anime,279956.0,Non-Explicit,0.6447790121655725
2579,0oTb9Mja359cFo49iAi3S8,wacci,空に笑えば,41,319333,False,0.542,0.746,4,-3.802,0,0.0263,0.0565,0.0,0.126,0.504,,4,anime,149438.0,Non-Explicit,0.6052510603957008
2580,6mVZ46TZ8S4XLknpAXUfhI,M. S. Subbulakshmi,Pibare Ramarasam - Yamunakalyani - Adi,40,187480,False,0.469,0.477,11,-9.399,1,0.0401,0.995,0.89,0.41,0.6,84.425,4,classical,97848.0,Non-Explicit,0.5785864999519453
2581,391sYYvLJu1ewPZoAiVDFf,Anime Piano Dreamers,"Loneliness (from ""Naruto Shippuden"") - Piano Lullaby",40,90117,False,0.379,0.0138,2,-25.238,0,0.0467,0.991,0.948,0.106,0.378,,4,anime,,Non-Explicit,
2582,3St2tKfdNfS7womAAb89KR,DA PUMP,No! No! Satisfaction!,40,199633,False,0.662,0.985,2,-3.321,0,0.144,0.0101,0.0,0.22,0.42,144.996,4,j-dance,296566.0,Non-Explicit,0.6484083015415687
2583,7d20zqaMNkVeG0xSiO3bAE,Vasantrao Deshpande,Pratham Tula Vandito,40,373560,False,0.284,0.426,9,-12.29,1,0.0385,0.984,0.000659,0.216,0.665,76.365,4,classical,22101.0,Non-Explicit,0.48490555430678484
2584,4v5PKC5rvQwb33NWX82UH8,Carlos Lyra,Você e Eu (You and Me),40,63506,False,0.681,0.253,4,-17.969,0,0.0457,0.77,3.43e-06,0.0919,0.767,94.867,4,jazz,21161.0,Non-Explicit,0.4821689079020792
2585,2BxRxqP6gqHHO0dQzse8pe,Kızılırmak,Adıyaman,40,133720,False,0.599,0.365,6,-7.628,0,0.0282,0.867,0.0,0.209,0.459,,4,jazz,67981.0,Non-Explicit,0.555654694974134
2586,4YjAQxCMyQaz0j5C1OIARr,Helen Humes,Flippity Flop Flop,40,124253,False,0.729,0.216,0,-10.865,1,0.0795,0.735,0.0,0.0615,0.755,,4,jazz,2404.0,Non-Explicit,0.34523532694090997
2587,3mvP667bhJfOlex53b2oFT,Tommy Flanagan,Delarna,40,283040,False,0.452,0.242,2,-16.941,1,0.0344,0.698,0.46,0.0942,0.347,,4,jazz,30160.0,Non-Explicit,0.504481113153567
2588,0EaHW2BpzOP4P06FqUwkqL,İlhan İrem,Yazık Oldu Yarınlara,40,248200,False,0.617,0.555,4,-12.872,0,0.0328,0.332,0.255,0.258,0.691,,4,jazz,112389.0,Non-Explicit,0.587310669379162
2589,09SsT6U26aWDG3VeiZUA4e,Nazan Öncel,Erkekler De Yanar,40,230320,False,0.683,0.77,6,-6.49,1,0.0246,0.00263,7.03e-06,0.354,0.784,102.732,4,jazz,390006.0,Non-Explicit,0.6656546735390919
2590,2nAKXs0tQPOXSnK9mFmqy5,Hüsnü Arkan,Nereye Uçar Turnalar - Remastered,40,249856,False,0.572,0.377,7,-10.625,0,0.0413,0.79,3.6e-06,0.159,0.559,144.015,4,jazz,125529.0,Non-Explicit,0.594273017136256
2591,07HhkAkLc932NMs6zB6AiA,Zeki Müren,Gökyüzünde Yalnız Gezen Yıldızlar,40,214426,False,0.321,0.507,0,-10.673,0,0.0543,0.88,1.05e-06,0.314,0.467,114.23,4,jazz,558891.0,Non-Explicit,0.6883099899564807
2592,2f0RHvSl1vVGsnT9oxOHsS,Edvard Grieg,"Holberg Suite, Op. 40: I. Präludium (Allegro vivace)",40,180000,False,0.233,0.0637,7,-22.57,1,0.0373,0.918,0.947,0.118,0.268,135.338,4,classical,401736.0,Non-Explicit,0.6675205984394947
2593,5E0Rk6dIfej6CzPN8yuH7f,Levent Yüksel,Kadınım,40,271699,False,0.625,0.32,0,-15.046,0,0.0308,0.433,1.81e-05,0.117,0.305,,4,jazz,212767.0,Non-Explicit,0.6274985037245421
2594,3hZcM1k594IRqVdEmADsew,KOHTA YAMAMOTO,Zeek's Plan,40,227000,False,0.515,0.488,7,-14.085,0,0.0323,0.191,0.941,0.078,0.0344,132.015,4,anime,5699.0,Non-Explicit,0.39957134559102847
2595,0sg2tsm1SRoCFbTCdRoJL8,Paté de Fuá,Cien Años,40,205794,False,0.804,0.631,5,-8.094,1,0.0371,0.162,3.85e-05,0.22,0.919,94.977,4,jazz,120715.0,Non-Explicit,0.5918107147370478
2596,5cQANJMHoDKb2fCxr5pZkq,Baco Exu do Blues,Flamingos,40,367658,False,0.562,0.507,1,-9.754,1,0.121,0.682,0.000227,0.175,0.65,73.313,4,jazz,689102.0,Non-Explicit,0.7014976389212536
2597,4oowGH3baaetOYlEVUglhU,Frédéric Chopin,"Fantaisie-Impromptu In C-Sharp Minor, Op. 66",40,336093,False,0.283,0.0521,1,-25.091,1,0.0394,0.993,0.892,0.105,0.0561,,3,classical,2372223.0,Non-Explicit,0.7793380710110077
2598,6nJi2wdbnVaMKCWoeHbMni,Ruth Sahanaya,Bawa Daku Pergi,40,328906,False,0.708,0.786,1,-6.729,1,0.0513,0.186,0.00216,0.118,0.675,113.034,4,jazz,166348.0,Non-Explicit,0.6120012000543493
2599,5iLvprNgPn14wije5V6djv,Robert Broberg,Vatten,40,135626,False,0.592,0.535,2,-9.747,1,0.0512,0.351,0.0,0.543,0.564,169.967,4,jazz,19472.0,Non-Explicit,0.4769313501064173
2600,5IS7RD9LIEracUSlTZvHQy,Macaroni Empitsu,たましいの居場所,40,201535,False,0.643,0.827,0,-4.531,1,0.0357,0.223,0.0,0.0848,0.731,103.434,4,anime,279956.0,Non-Explicit,0.6447790121655725
2601,7oDCqI6qYIc2ebiduj7RkM,Hariprasad Chaurasia,Jogiya,40,239493,False,0.515,0.0781,9,-25.804,0,0.0437,0.986,0.844,0.164,0.273,101.393,4,classical,133298.0,Non-Explicit,0.5980542359990392
2602,1NfUuhBohlIujpbCWP31cK,Bastiancortesxv,Karma,40,237019,False,0.587,0.394,8,-12.978,0,0.0953,0.278,0.0,0.262,0.211,,4,anime,14280.0,Non-Explicit,0.4574050755155675
2603,6fx2tRc1ez4qCPySzRRx1m,Hiroyuki Sawano,YouSee-Power,40,257466,False,0.217,0.35,9,-10.26,0,0.0322,0.197,0.932,0.141,0.0942,61.992,4,anime,234925.0,Non-Explicit,0.6337366194965717
2604,0dUOr3rkkH19T12jRCxjUh,PianoDeuss,Hokage Funeral (Naruto Original Soundtrack),40,150674,False,0.306,0.0653,9,-20.226,0,0.0354,0.965,0.93,0.124,0.109,65.195,4,anime,9477.0,Non-Explicit,0.4315909688560685
2605,7M7iBPqs90p3qLUzsHgAIr,Vedavathi Prabhakar,Godakunna Thelunu Chusi,40,60481,False,0.351,0.481,11,-2.719,1,0.0485,0.697,0.0,0.327,0.777,199.258,4,classical,68.0,Non-Explicit,0.12162383180926586
2606,7I9xKtogwLsrAWElRo2j3f,Soolamangalam Sisters,Sri Skandha Guru Kavacham,40,1341746,False,0.64,0.494,0,-8.186,1,0.0592,0.96,0.0,0.0706,0.668,116.006,3,classical,4053.0,Non-Explicit,0.37811427276272813
2607,74afik91rYltgoAHjaBBJV,Sirkazhi Govindarajan,Vettri Venduma,40,161123,False,0.564,0.296,6,-18.489,1,0.179,0.99,0.883,0.492,0.931,109.566,4,classical,32606.0,Non-Explicit,0.5093911787456115
2608,5IDS56FCiyNOvxpb4Qlnlg,Priya Sisters,Lalitha Pancharatnam,40,331668,False,0.67,0.378,4,-6.312,1,0.0311,0.835,0.0,0.0999,0.479,102.968,4,classical,23029.0,Non-Explicit,0.4874953992557437
2609,2NXQlpLdAb6eoa2QhTIIbX,Fetty Wap,Fresh N Clean,40,193193,True,0.792,0.675,2,-5.82,1,0.208,0.212,0.0,0.11,0.789,158.987,4,j-dance,4054560.0,Explicit,0.8130897747422653
2610,215ZmzxKM5wvA21wDROT2k,Tommy Lee Sparta,Under Vibes,40,167312,True,0.815,0.852,1,-3.929,1,0.067,0.0196,5.93e-06,0.0866,0.513,104.053,4,j-dance,96375.0,Explicit,0.5776313862089376
2611,2mVpLqace3DfHdyb7sQ1Ej,Ricardo Silva,Tema de Digimon 2 Impacto Rojo,40,271973,False,0.548,0.622,0,-13.487,1,0.0983,0.0193,2.66e-06,0.344,0.557,160.278,4,anime,29059.0,Non-Explicit,0.5021395235722106
2612,0RfwOCCfixdYgdgQcEjw4G,Tokyo Machine,Silver Lining,40,147428,False,0.544,0.869,1,-4.314,0,0.187,0.0895,0.0,0.0931,0.532,104.81,4,j-dance,142917.0,Non-Explicit,0.6024416066158149
2613,1twGm8rVwwibQ7efImtiSI,Fetty Wap,Trap Queen - Afro Remix,40,240000,True,0.677,0.827,9,-3.344,0,0.041,0.109,0.0,0.344,0.843,135.123,4,j-dance,4054560.0,Explicit,0.8130897747422653
2614,5cZkudJYkjAKcU4Cs0BM6H,Tanju Okan,Dostlarım,40,247560,False,0.328,0.613,2,-6.47,0,0.0335,0.545,0.0,0.377,0.473,99.824,4,jazz,73155.0,Non-Explicit,0.5602734643553475
2615,3LhrqTEJyY0TYlaUhSj5e9,Müzeyyen Senar,Benzemez Kimse Sana,40,157146,False,0.352,0.442,9,-5.14,0,0.0323,0.818,0.00373,0.101,0.464,112.633,3,jazz,193291.0,Non-Explicit,0.6214535627037139
2616,5udbUimtsff6w1Ekx6sMCN,Hiroyuki Sawano,ELO,40,281333,False,0.168,0.408,4,-11.23,0,0.0339,0.0149,0.897,0.125,0.128,140.704,4,anime,234925.0,Non-Explicit,0.6337366194965717
2617,1zc3ejK8IsDDbUZnDU1hDD,Spice,CROP TOP,40,127660,True,0.89,0.794,2,-6.769,1,0.203,0.134,0.000128,0.133,0.552,102.11,4,j-dance,214480.0,Explicit,0.6280034297846326
2618,0NL7yybnhCEnTqAZZ28Vkl,Hüsnü Arkan,Yağmurlar,40,298546,False,0.539,0.393,11,-6.499,0,0.0247,0.814,3.82e-05,0.113,0.235,,4,jazz,125529.0,Non-Explicit,0.594273017136256
2619,4GVzBVrDce2kS5TDQBMUJ5,MFÖ,Bu Sabah Yağmur Var İstanbul'da,40,220641,False,0.504,0.245,2,-11.935,1,0.0331,0.706,0.0,0.137,0.266,,4,jazz,759962.0,Non-Explicit,0.7076608729806179
2620,6JoMhlsYqtzwBCVZaEdO6j,Berliner Philharmoniker,Orfeo Ed Euridice: Dance of the Blessed Spirits (Act II),40,409000,False,0.201,0.0659,5,-27.143,1,0.0521,0.972,0.931,0.0551,0.089,91.363,4,classical,139086.0,Non-Explicit,0.6007306806692653
2621,7FzPmvCXC8CqwP9AkIkPA9,Frida Ånnevik,Det jeg vil ha (fra deg),40,203263,False,0.486,0.268,8,-11.527,1,0.0313,0.882,7.81e-05,0.103,0.213,109.216,4,jazz,16868.0,Non-Explicit,0.46789222905551564
2622,7hSnUKB7xmb8p7y3GFRz0s,Lisa Nilsson,Var är du min vän,40,194026,False,0.459,0.324,11,-10.872,1,0.0283,0.777,3.95e-06,0.112,0.641,143.231,4,jazz,57376.0,Non-Explicit,0.5449753758583671
2623,0JXGHeueRwWa3MAkVQQT9D,Fery,Naruto Shippuden Samidare - Trap Remix,40,195121,False,0.678,0.475,11,-10.478,0,0.0322,0.155,0.533,0.167,0.358,123.016,4,anime,42118.0,Non-Explicit,0.5255091932510725
2624,7LN8r323npl8Yc0wOdDSqu,Müzeyyen Senar,Unutturamaz Seni Hiçbir Şey,40,148893,False,0.324,0.397,2,-9.066,0,0.04,0.85,0.689,0.0865,0.52,108.332,4,jazz,193291.0,Non-Explicit,0.6214535627037139
2625,0fp5eToibSlsPu10KsnyoT,NerdOut,"Turn it Up (Team 7 Rap) [feat. NerdOut, Lex Bratcher & Shao Dow]",40,215135,False,0.775,0.807,8,-1.754,1,0.131,0.145,0.0,0.15,0.202,157.099,4,anime,339123.0,Non-Explicit,0.656851833664249
2626,4UReknnw0epfXbrBMvIiBG,Mahesh Raghvan,Thillana 2.0 - Dhanashree (feat. Sharanya Srinivas),39,237104,False,0.747,0.567,4,-8.188,0,0.0436,0.545,0.0,0.163,0.453,107.021,4,classical,10088.0,Non-Explicit,0.43552472406423615
2627,5nG2hbCPI0urycsRN8M3OR,Bombay Jayashri,Hey Nijame,39,274864,False,0.34,0.465,0,-11.631,1,0.0453,0.718,0.0652,0.142,0.0686,,3,classical,124188.0,Non-Explicit,0.59359673095078
2628,77J234HlWAZA4scq7BAOhq,DEAN FUJIOKA,History Maker 2021,39,253680,False,0.487,0.401,4,-8.835,1,0.0294,0.0975,8.28e-05,0.0805,0.32,61.988,4,j-dance,54523.0,Non-Explicit,0.5417638525134565
2629,6N6ESDWoc9yeF8CvKWKxYg,Bombay Jayashri,Swapn Sunehere,39,100793,False,0.268,0.108,2,-12.058,0,0.0353,0.983,0.0,0.115,0.331,82.176,4,classical,124188.0,Non-Explicit,0.59359673095078
2630,50gGbwyhgqBWs3azE7ZWkm,Zarcort,Resident Evil Rap,39,249469,False,0.811,0.808,4,-7.112,0,0.3,0.31,0.0,0.632,0.838,,4,anime,702307.0,Non-Explicit,0.7026928515215144
2631,0HLLXulya71QkF53jef2U3,Ceylan Ertem,Kovdum,39,225777,False,0.483,0.49,6,-7.935,1,0.04,0.819,0.000109,0.157,0.247,,4,jazz,492638.0,Non-Explicit,0.6803647266430217
2632,3y7rAWPbsbUpjbqGFxIAww,Kballero Rap,Adán vs Zeus Rap,39,226359,False,0.63,0.855,9,-7.225,0,0.209,0.195,0.0,0.425,0.409,85.995,4,anime,17415.0,Non-Explicit,0.46990164191233885
2633,58eep3qNeyo1diSqxcLfG5,T. R. Mahalingam,Senthamizh Thaenmozhiyal,39,188093,False,0.415,0.36,4,-10.582,0,0.226,0.993,0.82,0.195,0.604,82.374,4,classical,6021.0,Non-Explicit,0.4030316362354819
2634,7ukgPiKTMVFYaXlAjvTCA5,M. S. Subbulakshmi,Vishnu Sahasranamam - Dhyanam,39,1798933,False,0.683,0.264,5,-9.791,1,0.336,0.899,0.0,0.141,0.549,,4,classical,97848.0,Non-Explicit,0.5785864999519453
2635,0lbfaNyOoWg9hyRCUm02MR,Nithyasree Mahadevan,Om Nama Shivaya,39,437002,False,0.253,0.21,5,-10.948,1,0.0373,0.947,7.09e-05,0.348,0.42,123.851,4,classical,18716.0,Non-Explicit,0.47443803007133734
2636,75TwXjTXXVOYVh0IeHYLVV,Soolamangalam Sisters,Azhagellam Murugane,39,189120,False,0.524,0.636,0,-7.238,0,0.034,0.782,0.0535,0.0662,0.827,153.114,4,classical,4053.0,Non-Explicit,0.37811427276272813
2637,5s0kp1Q25UTUNlGP6O1Yyo,Eshconinco,When YOU Dance,39,129776,True,0.684,0.644,4,-5.442,1,0.156,0.163,0.0,0.197,0.605,99.447,4,j-dance,34720.0,Explicit,0.5133466770244993
2638,6A9LfLZ5pDN7os9fovGyGJ,Müzeyyen Senar,Sevmekten Kim Usanır,39,289733,False,0.327,0.422,5,-6.289,0,0.0398,0.803,0.00766,0.0947,0.34,145.945,4,jazz,193291.0,Non-Explicit,0.6214535627037139
2639,43mKQtG46XBMXZokbNMlxA,RUANN,There's No Ending,39,210307,False,0.748,0.646,7,-6.524,1,0.0498,0.167,0.000462,0.128,0.169,133.978,4,j-dance,10483.0,Non-Explicit,0.4379429785080293
2640,3KThRpXIa6uyM9AMBpfBjM,Müzeyyen Senar,Gündüzüm Seninle,39,187750,False,0.397,0.237,5,-13.597,1,0.0387,0.974,0.102,0.145,0.233,124.733,4,jazz,193291.0,Non-Explicit,0.6214535627037139
2641,1jVVc6xsGbG9frXgMAX3RR,Yeni Türkü,Sevgi Özleyendir,39,195186,False,0.458,0.655,4,-6.856,0,0.0318,0.516,0.0,0.203,0.38,80.174,4,jazz,318309.0,Non-Explicit,0.652863442876464
2642,7sXZJsHoJ1f4kaUrDlJhci,Leman Sam,İlla,39,304266,False,0.522,0.628,8,-4.769,1,0.0309,0.646,0.0,0.323,0.39,121.769,4,jazz,176024.0,Non-Explicit,0.6155612812168614
2643,5Y0WJtsVB8iHfpBbjbd2zd,E-Dee,Victorious,39,158846,False,0.768,0.716,10,-7.209,0,0.325,0.135,0.0,0.162,0.633,100.04,4,j-dance,339.0,Non-Explicit,0.22204748897334822
2644,2w7LbnZdWCG9Ux7gzVbQFC,Levent Yüksel,Aşk Mümkün Müdür Hala?,39,243253,False,0.629,0.732,9,-4.179,1,0.0497,0.605,5.72e-05,0.193,0.449,100.025,4,jazz,212767.0,Non-Explicit,0.6274985037245421
2645,4eNOPb3UvhoC6K7NRkXCXX,Sena Şener,Kendim Ettim Kendim Buldum - Live,39,201589,False,0.376,0.138,4,-10.914,0,0.0292,0.859,3.23e-06,0.148,0.0385,99.259,4,jazz,323419.0,Non-Explicit,0.6538662718841729
2646,6Ad2BCQGByNSDSYAdn9iEk,Bobby Timmons,Autumn In New York,39,128773,False,0.421,0.112,5,-19.046,1,0.0454,0.994,0.871,0.0952,0.15,,4,jazz,15179.0,Non-Explicit,0.46124918910462764
2647,0oBudl7P9fqep8ghZpA6wH,Tony Bennett,I've Got My Love to Keep Me Warm (with Antonia Bennett),39,209106,False,0.486,0.399,7,-7.135,1,0.0285,0.872,0.0,0.102,0.42,,4,jazz,626943.0,Non-Explicit,0.6955450618428601
2648,7LR44miVMWFENCpE4ZXNo1,Ceylan Ertem,Seyrüsefer,39,187562,False,0.339,0.298,2,-9.875,0,0.0541,0.912,0.0,0.351,0.468,88.447,4,jazz,492638.0,Non-Explicit,0.6803647266430217
2649,6IBF2iAunnqd9vVx2FtgW5,FlowBack,Fireworks,39,187500,False,0.487,0.811,6,-5.359,1,0.0686,0.0968,0.0,0.0527,0.425,169.995,4,j-dance,13548.0,Non-Explicit,0.45409187891308533
2650,031UpfMz8ezzJSB39T07f0,Antônio Carlos Jobim,The Girl From Ipanema - Single Version,39,167226,False,0.695,0.178,5,-15.743,0,0.0346,0.875,0.000196,0.0929,0.486,,4,jazz,451263.0,Non-Explicit,0.6748409237089978
2651,6zSGfGit15V0xewQwb7BUo,Elis Regina,"Dois Pra Lá, Dois Pra Cá",39,266733,False,0.652,0.363,9,-8.62,0,0.0433,0.586,0.000219,0.0661,0.478,96.644,4,jazz,911453.0,Non-Explicit,0.7191066335388324
2652,5hLiMgK0oIx8t9AwO3Pm3P,Madeleine Peyroux,Don't Cry Baby,39,198346,False,0.623,0.353,7,-10.339,1,0.0317,0.889,0.012,0.109,0.236,,4,jazz,337733.0,Non-Explicit,0.656593210753561
2653,2sLvYnCS3S8klPvZGXGic2,Elis Regina,Tiro Ao Álvaro,39,162400,False,0.603,0.649,10,-7.006,1,0.104,0.463,0.0,0.101,0.957,93.781,4,jazz,911453.0,Non-Explicit,0.7191066335388324
2654,0S4HB769BP3gdVWfe7SLtS,Nazan Öncel,Beyoğlu,39,222320,False,0.661,0.764,5,-6.572,0,0.0357,0.0613,0.0,0.261,0.637,,4,jazz,390006.0,Non-Explicit,0.6656546735390919
2655,0RAKF0lg3EvPQAKHMnsqO2,Dian Pramana Poetra,Masih Ada,39,240946,False,0.335,0.376,7,-8.329,0,0.0328,0.558,0.000104,0.172,0.268,121.225,4,jazz,7607.0,Non-Explicit,0.41775232641536597
2656,4DkUZfL3IoLeLB4eqsFCsv,Rustage,Lies (Itachi Rap) [feat. Eddie Rath],39,166424,False,0.662,0.922,5,-4.67,0,0.153,0.0789,3.49e-06,0.107,0.592,150.067,4,anime,145363.0,Non-Explicit,0.6035101655976879
2657,2u3aQ9fMrUaC5vcxRb853x,Utha Likumahuwa,Kenikmatan Tersendiri,39,238706,False,0.62,0.624,5,-10.496,1,0.0753,0.885,0.0651,0.246,0.711,88.219,4,jazz,27636.0,Non-Explicit,0.498978081801273
2658,6eRXTPOkr0IJ7t9QkYR9YV,Glenn Fredly,Kisah Yang Salah,39,253893,False,0.449,0.437,3,-6.425,1,0.0307,0.32,0.0,0.0988,0.147,,4,jazz,1513144.0,Non-Explicit,0.751025336274054
2659,1m37Hf4mCV6XoGA1AuSfR9,Moğollar,Dinleyiverin Gayri,39,235199,False,0.768,0.485,1,-13.449,0,0.0685,0.142,1.92e-06,0.269,0.838,115.866,4,jazz,155530.0,Non-Explicit,0.6077670549755055
2660,16Bi8bLaydtmneWgVidFzm,Rustage,Thunder (Zenitsu Rap) [feat. Shwabadi],39,177600,False,0.838,0.937,1,-4.008,1,0.221,0.332,0.0,0.611,0.296,100.018,4,anime,145363.0,Non-Explicit,0.6035101655976879
